season,min_played,goals,assists,penalty_made,penalty_attempted,shots,shots_on_target,yellow_cards,red_cards,touches,tackles,interceptions,blocks,shot_creating_actions,goal_creating_actions,passes_completed,passes_attempted,pass_completion_percent,progressive_passes,carries,progressive_carries,take_ons_attempted,take_ons_successful
2021,70,1,0,0,0,2,2,0,0,41,3,1,0,1,0,20,22,90.9,3,26,4,5,3
2021,90,0,0,0,0,2,0,0,0,42,2,3,2,1,0,22,29,75.9,2,13,0,0,0
2021,44,0,0,0,0,0,0,0,1,39,0,1,0,0,0,27,33,81.8,3,23,4,0,0
2021,90,0,0,0,0,0,0,0,0,34,1,1,3,0,0,21,23,91.3,2,12,1,0,0
2021,20,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,6,83.3,0,3,0,0,0
2021,70,1,1,0,0,1,1,0,0,36,0,2,0,2,2,20,26,76.9,4,17,2,3,1
2021,20,0,0,0,0,0,0,0,0,13,2,0,0,0,0,4,7,57.1,1,4,1,2,1
2021,74,0,0,0,0,0,0,0,0,53,2,1,2,0,0,37,44,84.1,3,26,0,0,0
2021,16,0,0,0,0,0,0,0,0,7,2,0,0,0,0,2,3,66.7,1,1,0,0,0
2021,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0,18,31,58.1,0,12,0,0,0
2021,90,0,0,0,0,0,0,0,0,30,0,2,0,0,0,19,22,86.4,2,14,1,0,0
2021,57,0,0,0,0,0,0,0,0,25,0,0,1,0,0,14,22,63.6,0,24,2,1,1
2021,90,2,0,1,1,5,3,1,0,54,0,0,1,3,1,23,36,63.9,1,32,0,1,0
2021,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,32,37,86.5,0,31,0,0,0
2021,90,0,1,0,0,1,0,0,0,75,4,3,4,6,2,47,56,83.9,6,45,3,11,8
2021,33,1,0,0,0,1,1,0,0,13,0,0,0,0,0,6,9,66.7,2,11,1,3,2
2021,90,0,0,0,0,1,0,0,0,61,1,1,2,0,0,46,54,85.2,3,44,5,0,0
2021,69,0,0,0,0,2,1,0,0,60,0,3,2,1,0,46,49,93.9,5,43,3,1,1
2021,90,0,0,0,0,0,0,0,0,53,1,2,3,4,1,24,35,68.6,3,30,1,3,2
2021,90,0,0,0,0,1,0,0,0,59,5,2,1,2,1,31,42,73.8,1,32,1,3,3
2021,57,0,0,0,0,0,0,0,0,27,2,0,0,1,0,20,22,90.9,3,20,1,0,0
2021,90,0,1,0,0,0,0,1,0,52,3,4,0,2,1,31,40,77.5,3,23,1,1,0
2021,21,0,0,0,0,0,0,0,0,10,1,1,0,0,0,4,7,57.1,1,7,1,0,0
2021,90,0,0,0,0,1,0,0,0,69,1,0,0,3,0,51,63,81.0,7,43,0,2,2
2021,33,0,0,0,0,1,0,0,0,17,0,0,2,0,0,5,8,62.5,0,9,1,3,1
2021,21,0,0,0,0,1,1,0,0,17,1,1,0,2,0,9,12,75.0,0,14,0,0,0
2021,90,2,0,0,0,2,2,0,0,49,1,0,1,0,0,25,35,71.4,6,32,2,4,2
2021,90,0,0,0,0,0,0,0,0,41,0,0,0,2,0,35,40,87.5,0,27,0,0,0
2021,90,0,0,0,0,2,0,0,0,32,1,1,0,1,1,16,24,66.7,2,23,0,1,0
2021,90,0,0,0,0,0,0,0,0,66,6,1,2,2,0,34,50,68.0,4,29,0,0,0
2021,90,0,0,0,0,0,0,0,0,55,0,2,1,1,1,40,51,78.4,3,27,1,1,1
2021,90,0,0,0,0,0,0,0,0,85,4,0,0,0,0,56,76,73.7,3,42,2,4,3
2021,90,1,1,1,1,0,0,1,0,71,2,3,0,2,2,45,64,70.3,6,38,2,1,0
2021,69,1,1,0,0,1,1,0,0,17,0,0,0,2,2,10,11,90.9,2,7,2,1,1
2021,90,0,0,0,0,2,1,0,0,54,2,0,2,0,0,38,47,80.9,1,29,0,0,0
2021,45,0,0,0,0,0,0,0,0,21,0,0,0,0,0,12,19,63.2,0,16,1,1,1
2021,90,0,0,0,0,0,0,0,0,70,5,2,1,0,0,40,58,69.0,5,38,4,2,2
2021,45,0,0,0,0,1,1,0,0,23,0,0,0,4,0,13,16,81.3,1,17,0,2,2
2021,90,1,0,0,0,4,1,0,0,45,2,2,4,3,0,12,30,40.0,0,24,1,1,1
2021,90,0,0,0,0,0,0,0,0,29,1,2,3,0,0,7,15,46.7,0,11,0,0,0
2021,16,0,0,0,0,0,0,0,0,12,2,0,1,1,1,5,7,71.4,0,8,1,2,0
2021,90,0,0,0,0,0,0,0,0,42,7,3,5,1,0,16,23,69.6,0,10,1,0,0
2021,87,0,0,0,0,0,0,0,0,44,2,1,4,0,0,20,32,62.5,2,12,0,1,1
2021,74,0,1,0,0,2,0,0,0,32,0,2,1,4,1,9,19,47.4,3,16,3,6,5
2021,90,0,0,0,0,0,0,1,0,49,3,4,2,2,0,18,30,60.0,3,13,0,0,0
2021,80,0,0,0,0,3,2,0,0,20,2,0,2,2,1,2,7,28.6,0,14,3,2,1
2021,3,0,0,0,0,0,0,0,0,6,0,2,1,2,0,2,2,100.0,1,2,0,1,1
2021,90,0,0,0,0,0,0,0,0,31,1,3,0,0,0,17,20,85.0,1,9,0,0,0
2021,10,0,0,0,0,1,0,0,0,8,0,1,0,1,1,2,4,50.0,0,4,0,0,0
2021,90,0,0,0,0,0,0,0,0,28,4,0,0,1,1,14,21,66.7,2,11,0,0,0
2021,90,0,0,0,0,0,0,0,0,20,0,0,0,0,0,7,19,36.8,0,8,0,0,0
2021,90,2,0,1,1,3,1,0,0,35,0,0,2,6,0,15,21,71.4,4,23,6,2,0
2021,90,0,0,0,0,1,0,0,0,43,0,0,1,1,0,26,33,78.8,5,23,1,3,0
2021,90,0,0,0,0,3,1,0,0,120,2,0,2,9,1,79,109,72.5,23,61,4,0,0
2021,45,0,0,0,0,1,0,0,0,32,1,0,0,1,0,23,29,79.3,3,20,2,1,0
2021,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,20,23,87.0,0,8,0,1,1
2021,24,1,0,0,0,1,1,0,0,28,1,0,0,1,0,18,23,78.3,1,10,0,0,0
2021,90,0,0,0,0,1,0,1,0,102,1,4,0,1,0,84,93,90.3,10,61,0,0,0
2021,90,0,0,0,0,0,0,0,0,100,1,1,2,1,0,68,89,76.4,9,49,5,5,4
2021,90,0,0,0,0,1,0,0,0,61,0,0,0,4,0,45,53,84.9,3,32,2,4,2
2021,45,0,0,0,0,3,0,0,0,28,0,0,0,1,0,20,23,87.0,2,18,3,0,0
2021,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,100.0,0,3,0,0,0
2021,66,0,0,0,0,2,2,0,0,65,1,0,3,3,0,40,53,75.5,5,30,2,3,2
2021,90,0,0,0,0,2,0,0,0,79,5,1,3,3,0,63,69,91.3,11,46,3,1,1
2021,80,0,0,0,0,1,0,1,0,84,2,3,0,5,0,64,74,86.5,5,45,2,2,2
2021,90,0,0,0,0,1,0,0,0,99,0,0,2,1,1,82,85,96.5,5,60,3,0,0
2021,44,0,0,0,0,0,0,0,1,47,0,0,2,0,0,37,40,92.5,0,28,0,0,0
2021,45,0,0,0,0,0,0,0,0,41,2,2,1,0,0,28,29,96.6,0,13,0,0,0
2021,78,0,0,0,1,0,0,0,0,64,3,1,1,0,0,44,53,83.0,1,29,0,0,0
2021,45,0,0,0,0,0,0,0,0,23,0,0,0,0,0,12,15,80.0,1,6,0,0,0
2021,90,0,0,0,0,0,0,0,0,53,0,0,0,1,0,43,50,86.0,0,31,0,0,0
2021,90,0,0,0,0,1,1,0,0,58,0,0,0,0,0,44,49,89.8,0,32,0,0,0
2021,90,0,0,0,0,0,0,0,0,59,0,0,2,1,0,44,52,84.6,3,36,2,2,1
2021,90,0,0,0,0,1,0,0,0,50,2,2,3,1,0,27,34,79.4,2,27,2,4,2
2021,78,0,0,0,0,0,0,0,0,67,0,0,1,3,0,57,62,91.9,5,41,0,2,1
2021,90,0,0,0,0,0,0,0,0,52,4,3,2,1,0,30,39,76.9,0,22,0,5,4
2021,90,0,0,0,0,0,0,0,0,71,5,1,1,0,0,41,54,75.9,2,27,1,2,1
2021,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,75.0,0,4,0,1,1
2021,12,0,0,0,0,1,1,0,0,8,0,1,0,0,0,3,4,75.0,0,4,1,0,0
2021,90,0,0,0,0,1,0,0,0,39,1,1,0,3,0,19,27,70.4,5,20,7,10,6
2021,90,0,0,0,0,0,0,0,0,27,0,0,0,1,0,24,24,100.0,0,16,0,0,0
2021,90,0,0,0,0,2,0,0,0,119,1,0,2,0,0,88,110,80.0,7,84,8,3,2
2021,90,0,0,0,0,0,0,0,0,97,4,4,1,0,0,87,90,96.7,7,75,0,0,0
2021,90,0,0,0,0,4,1,0,0,57,1,0,0,1,0,41,45,91.1,1,44,2,3,1
2021,27,0,0,0,0,0,0,0,0,51,0,0,0,1,0,47,48,97.9,3,41,0,0,0
2021,45,0,0,0,0,0,0,0,0,52,0,1,1,1,0,37,49,75.5,2,38,1,0,0
2021,90,0,0,0,0,4,1,0,0,75,0,0,2,8,1,54,65,83.1,6,57,1,4,2
2021,63,0,0,0,0,0,0,0,0,55,2,0,1,2,0,48,50,96.0,5,36,1,2,2
2021,85,0,1,0,0,1,0,0,0,40,1,0,0,7,1,25,33,75.8,4,29,0,1,1
2021,90,2,0,0,0,3,3,0,0,54,3,1,1,3,1,33,42,78.6,1,39,2,4,3
2021,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100.0,0,2,0,0,0
2021,45,0,0,0,0,1,0,0,0,87,1,1,0,4,0,74,83,89.2,15,68,0,0,0
2021,90,0,0,0,0,3,0,0,0,98,1,1,1,3,0,70,91,76.9,8,65,2,1,1
2021,90,0,0,0,0,0,0,0,0,87,0,0,0,0,0,82,85,96.5,14,72,0,0,0
2021,90,0,0,0,0,0,0,0,0,72,0,1,3,5,0,52,65,80.0,8,40,1,0,0
2021,90,0,0,0,0,0,0,0,0,68,2,2,2,5,2,29,52,55.8,1,24,1,0,0
2021,90,1,0,0,0,3,2,0,0,21,1,0,0,2,0,8,15,53.3,0,9,1,0,0
2021,90,0,1,0,0,0,0,0,0,32,0,0,0,4,2,25,29,86.2,1,21,3,3,2
2021,51,0,0,0,0,1,1,0,0,19,0,0,1,0,0,5,9,55.6,0,8,0,0,0
2021,69,0,0,0,0,2,0,1,0,26,1,0,0,2,0,9,13,69.2,1,13,0,2,1
2021,90,1,0,0,0,2,1,0,0,39,0,2,2,3,0,16,25,64.0,1,11,0,0,0
2021,90,0,0,0,0,2,0,0,0,47,1,5,1,2,0,30,38,78.9,3,22,0,2,1
2021,90,0,0,0,0,0,0,0,0,29,2,0,3,0,0,9,18,50.0,1,6,0,0,0
2021,21,0,0,0,0,2,0,0,0,9,0,0,0,5,0,4,4,100.0,1,8,1,4,2
2021,90,0,0,0,0,0,0,0,0,23,0,0,0,0,0,10,20,50.0,0,7,0,0,0
2021,90,0,0,0,0,3,0,1,0,44,3,1,0,2,0,19,30,63.3,3,18,1,1,1
2021,39,0,0,0,0,1,1,0,0,19,2,1,1,0,0,7,12,58.3,0,4,0,0,0
2021,61,0,0,0,0,1,0,0,0,37,2,2,1,1,0,17,22,77.3,2,19,1,2,0
2021,82,1,0,0,0,3,1,0,0,65,2,2,1,5,2,43,51,84.3,9,26,3,4,2
2021,89,1,1,0,0,5,3,0,0,51,0,0,0,5,1,32,40,80.0,7,34,9,3,2
2021,90,1,0,0,0,2,1,0,0,84,0,1,0,2,0,66,77,85.7,8,45,7,1,0
2021,29,0,0,0,0,0,0,0,0,23,0,0,0,1,0,20,20,100.0,2,12,1,0,0
2021,90,0,0,0,0,1,0,0,0,19,1,0,1,2,1,9,13,69.2,2,10,1,1,0
2021,90,0,0,0,0,0,0,0,0,48,0,0,0,0,0,32,46,69.6,0,18,0,0,0
2021,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,50.0,0,1,0,0,0
2021,90,0,0,0,0,0,0,1,0,96,1,0,0,2,0,83,91,91.2,5,43,1,1,0
2021,90,0,1,0,0,0,0,0,0,79,1,1,0,4,1,56,71,78.9,8,34,2,0,0
2021,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100.0,0,0,0,0,0
2021,90,0,0,0,0,0,0,0,0,73,3,2,1,0,0,49,62,79.0,1,26,0,0,0
2021,90,0,0,0,0,1,1,0,0,103,1,2,0,4,1,77,98,78.6,10,43,0,0,0
2021,90,0,0,0,0,1,0,0,0,83,2,1,2,1,0,59,70,84.3,5,42,1,0,0
2021,89,1,0,0,0,2,1,0,0,20,1,0,2,1,0,10,13,76.9,2,14,2,2,1
2021,13,0,0,0,0,0,0,0,0,19,0,0,1,0,0,12,13,92.3,0,7,0,1,0
2021,90,0,0,0,0,0,0,0,0,60,0,1,1,0,0,44,56,78.6,4,31,0,0,0
2021,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,3,3,100.0,0,3,1,0,0
2021,90,0,0,0,0,0,0,0,0,61,0,2,1,3,2,41,58,70.7,3,30,2,0,0
2021,33,0,0,0,0,0,0,0,0,18,0,2,0,0,0,14,18,77.8,2,9,0,0,0
2021,90,0,1,0,0,3,1,0,0,39,1,2,0,3,1,15,30,50.0,4,19,1,0,0
2021,90,0,0,0,0,0,0,0,0,62,0,0,1,1,0,44,50,88.0,0,32,0,0,0
2021,90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,29,41,70.7,0,25,0,0,0
2021,90,2,1,1,1,3,2,0,0,38,1,0,1,3,1,24,29,82.8,4,19,2,0,0
2021,77,0,0,0,0,0,0,0,0,54,3,0,3,1,0,33,45,73.3,1,22,0,1,0
2021,90,0,0,0,0,0,0,0,0,50,1,0,1,3,0,43,44,97.7,4,27,1,1,1
2021,57,0,0,0,0,1,1,0,0,37,0,4,0,3,2,21,29,72.4,2,12,1,1,0
2021,88,0,0,0,0,2,0,0,1,62,1,0,1,1,0,46,50,92.0,3,35,2,1,0
2021,32,0,0,0,0,0,0,0,0,11,1,0,0,0,0,6,7,85.7,1,4,1,2,1
2021,45,0,0,0,0,0,0,0,0,19,1,0,0,0,0,3,11,27.3,0,7,0,0,0
2021,90,0,0,0,0,1,0,0,0,17,0,1,0,0,0,6,10,60.0,1,8,1,0,0
2021,90,0,0,0,0,0,0,0,0,47,0,1,0,0,0,32,40,80.0,0,22,0,0,0
2021,90,0,0,0,0,1,0,0,0,63,1,1,1,2,0,48,58,82.8,5,31,0,0,0
2021,90,0,0,0,0,1,0,1,0,63,1,0,0,0,0,45,56,80.4,3,31,0,0,0
2021,90,0,0,0,0,0,0,1,0,44,0,2,0,2,0,26,34,76.5,3,17,0,0,0
2021,90,0,0,0,0,0,0,0,0,58,2,0,0,0,0,42,52,80.8,4,29,2,1,0
2021,90,0,0,0,0,1,0,0,0,30,0,0,0,1,0,24,27,88.9,3,11,0,0,0
2021,19,0,0,0,0,0,0,0,0,8,1,0,0,0,0,7,7,100.0,1,5,0,0,0
2021,71,0,0,0,0,2,0,1,0,62,2,1,0,1,0,29,56,51.8,4,36,0,1,1
2021,90,0,0,0,0,0,0,0,0,27,0,0,0,0,0,14,26,53.8,0,11,0,0,0
2021,45,0,0,0,0,0,0,0,0,27,1,0,1,2,0,18,21,85.7,3,19,1,0,0
2021,58,0,0,0,0,0,0,0,0,28,0,3,0,0,0,16,25,64.0,1,14,0,0,0
2021,90,0,0,0,0,0,0,0,0,32,0,0,0,1,0,23,30,76.7,0,15,0,0,0
2021,79,0,0,0,0,4,2,1,0,24,0,0,0,4,0,9,16,56.3,1,11,1,2,2
2021,90,2,0,1,1,1,1,0,0,28,0,0,3,1,0,11,20,55.0,2,10,2,1,0
2021,90,0,0,0,0,0,0,1,0,65,2,1,0,1,0,43,60,71.7,6,31,0,0,0
2021,90,0,0,0,0,3,3,0,0,74,0,1,1,2,0,45,65,69.2,5,22,2,0,0
2021,90,0,0,0,0,0,0,0,0,68,0,0,1,1,0,53,64,82.8,3,33,1,0,0
2021,90,0,1,0,0,0,0,0,0,62,2,2,2,2,1,43,53,81.1,7,29,5,2,2
2021,90,0,0,0,0,2,0,0,0,41,0,1,4,3,1,15,22,68.2,2,22,1,6,4
2021,23,0,0,0,0,1,0,0,0,4,0,0,0,2,0,2,3,66.7,0,4,1,1,1
2021,54,0,0,0,0,0,0,1,0,33,1,1,2,2,1,20,25,80.0,3,13,0,0,0
2021,90,0,0,0,0,0,0,1,0,67,1,0,1,2,0,43,65,66.2,8,17,1,0,0
2021,11,0,0,0,0,1,0,0,0,8,0,1,0,0,0,2,5,40.0,0,3,0,0,0
2021,67,0,0,0,0,1,0,0,0,44,1,0,1,3,0,32,37,86.5,3,17,6,2,2
2021,36,0,0,0,0,0,0,0,0,26,1,1,0,1,0,22,24,91.7,3,15,0,0,0
2021,90,0,0,0,0,0,0,0,0,54,0,0,1,1,0,32,51,62.7,6,16,0,1,0
2021,90,0,0,0,0,0,0,0,0,59,3,0,0,1,1,32,50,64.0,0,26,0,0,0
2021,90,0,0,0,0,0,0,0,0,67,0,2,0,0,0,43,58,74.1,4,32,2,0,0
2021,45,0,0,0,0,1,0,1,0,33,0,0,1,2,1,24,30,80.0,5,22,0,3,1
2021,83,1,4,0,0,2,1,0,0,26,1,0,0,6,4,9,15,60.0,6,10,1,2,1
2021,90,0,0,0,0,0,0,0,0,59,1,0,2,0,0,42,56,75.0,1,25,0,0,0
2021,90,0,0,0,0,0,0,0,0,29,0,0,0,0,0,21,26,80.8,0,8,0,0,0
2021,60,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,9,55.6,0,7,1,3,1
2021,90,0,0,0,0,0,0,1,0,60,2,1,2,0,0,30,51,58.8,0,17,0,0,0
2021,90,0,0,0,0,0,0,0,0,66,1,1,1,1,0,46,56,82.1,0,30,0,2,2
2021,90,4,0,0,0,4,4,0,0,37,0,1,1,3,1,17,27,63.0,2,16,6,1,1
2021,7,0,0,0,0,0,0,0,0,4,0,0,0,1,0,4,4,100.0,0,2,1,0,0
2021,45,0,0,0,0,0,0,1,0,27,0,0,1,1,1,15,24,62.5,2,10,0,2,2
2021,30,0,0,0,0,2,1,0,0,10,0,0,0,1,1,6,7,85.7,1,6,1,0,0
2021,61,0,0,0,0,1,0,0,0,69,0,0,1,4,0,52,66,78.8,14,48,1,0,0
2021,90,0,0,0,0,3,1,0,0,97,0,0,0,3,0,85,93,91.4,13,83,7,1,1
2021,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,32,36,88.9,0,25,0,0,0
2021,90,1,0,0,0,1,1,0,0,48,1,2,0,0,0,33,38,86.8,1,24,0,0,0
2021,90,0,0,0,0,3,0,0,0,71,0,0,1,7,0,55,64,85.9,11,60,11,3,2
2021,90,0,0,0,0,2,0,1,0,53,0,1,0,6,0,35,45,77.8,10,38,2,1,0
2021,29,0,0,0,0,0,0,0,0,18,0,0,0,2,0,11,14,78.6,2,14,1,0,0
2021,90,0,0,0,0,0,0,1,0,79,1,0,0,4,1,58,73,79.5,7,51,3,0,0
2021,90,0,0,0,0,2,0,1,0,84,1,2,1,2,0,58,72,80.6,6,56,5,0,0
2021,90,0,0,0,0,3,0,0,0,28,0,0,0,3,0,13,19,68.4,2,14,2,1,0
2021,90,0,0,0,0,2,0,0,0,43,2,2,1,4,0,23,30,76.7,0,31,5,0,0
2021,90,0,1,0,0,1,0,0,0,80,0,0,1,1,1,62,73,84.9,4,41,0,1,1
2021,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,11,34,32.4,0,9,0,0,0
2021,28,0,0,0,0,0,0,0,0,16,0,0,0,2,0,9,15,60.0,0,11,0,0,0
2021,67,0,0,0,0,0,0,0,0,28,1,0,0,1,0,9,15,60.0,1,7,1,0,0
2021,30,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,7,42.9,0,2,1,0,0
2021,90,0,0,0,0,0,0,0,0,39,0,2,0,0,0,17,29,58.6,2,6,2,2,2
2021,60,0,0,0,0,1,0,0,0,18,1,0,0,0,0,5,9,55.6,0,5,1,1,1
2021,90,0,0,0,0,0,0,0,0,40,2,1,3,2,0,21,28,75.0,3,14,3,0,0
2021,90,0,0,0,0,0,0,0,0,37,1,1,2,0,0,17,26,65.4,0,10,0,0,0
2021,11,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2,4,50.0,1,3,0,0,0
2021,62,0,0,0,0,0,0,0,0,15,1,1,0,0,0,8,12,66.7,1,6,0,1,1
2021,90,0,0,0,1,0,0,1,0,43,0,1,2,1,0,17,33,51.5,3,17,1,3,1
2021,90,0,0,0,0,0,0,0,0,14,0,0,0,1,0,5,9,55.6,1,7,1,0,0
2021,23,0,0,0,0,0,0,0,0,15,1,0,0,1,0,4,10,40.0,0,4,0,0,0
2021,90,0,0,0,0,2,0,0,0,34,1,1,1,0,0,14,21,66.7,2,15,2,1,1
2021,90,0,0,0,0,1,0,1,0,81,1,1,4,3,0,56,68,82.4,3,34,3,1,1
2021,90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,33,39,84.6,0,24,0,0,0
2021,90,0,0,0,0,1,0,0,0,102,2,1,0,1,0,79,92,85.9,11,42,0,1,0
2021,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,100.0,0,1,0,1,0
2021,90,1,0,0,0,3,3,1,0,44,1,1,1,4,0,24,31,77.4,2,29,4,3,2
2021,90,0,0,0,0,0,0,0,0,81,2,0,1,0,0,69,76,90.8,1,43,1,0,0
2021,90,1,1,1,1,3,3,0,0,96,5,0,2,9,3,62,85,72.9,11,50,6,3,2
2021,90,0,0,0,0,1,0,0,0,111,3,0,2,0,0,92,98,93.9,2,57,5,3,1
2021,90,0,0,0,0,0,0,0,0,55,1,0,0,0,0,48,54,88.9,1,40,0,0,0
2021,90,1,0,0,0,2,1,0,0,62,3,0,0,3,1,47,52,90.4,5,33,3,5,4
2021,80,0,1,0,0,1,1,0,0,50,1,0,0,4,1,32,38,84.2,4,24,1,2,0
2021,90,0,0,0,0,1,0,1,0,100,3,1,0,1,0,83,94,88.3,6,42,1,2,2
2021,90,0,0,0,0,0,0,0,0,61,3,1,2,3,0,24,43,55.8,3,34,8,8,7
2021,90,0,0,0,0,0,0,0,0,47,1,2,0,1,0,30,40,75.0,0,30,0,1,0
2021,90,0,1,0,0,2,0,0,0,35,3,0,0,3,2,20,25,80.0,1,21,1,2,1
2021,7,0,0,0,0,0,0,0,0,6,2,0,0,0,0,4,4,100.0,0,3,0,0,0
2021,13,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,100.0,0,1,0,0,0
2021,77,0,0,0,0,0,0,0,0,37,2,0,1,2,0,24,32,75.0,4,20,0,0,0
2021,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,50.0,0,1,0,0,0
2021,77,0,0,0,0,2,0,0,0,38,2,1,1,4,0,26,28,92.9,2,23,4,2,1
2021,90,1,0,0,0,3,1,0,0,30,1,0,0,2,0,13,18,72.2,1,19,2,1,0
2021,90,0,0,0,0,0,0,0,0,58,3,5,2,0,0,37,44,84.1,6,39,0,4,1
2021,90,0,0,0,0,0,0,0,0,31,0,0,0,0,0,16,27,59.3,0,16,0,0,0
2021,90,0,0,0,0,2,0,0,0,64,2,2,2,3,0,46,54,85.2,5,33,0,0,0
2021,83,0,0,0,0,0,0,0,0,47,3,1,1,0,0,29,36,80.6,1,24,2,4,2
2021,90,0,0,0,0,1,0,0,0,51,3,3,2,2,0,23,37,62.2,1,21,0,0,0
2021,74,0,0,0,0,1,0,0,0,13,0,0,0,1,0,6,7,85.7,0,12,1,0,0
2021,74,0,0,0,0,0,0,0,0,42,0,3,1,2,1,30,35,85.7,7,26,0,0,0
2021,90,0,0,0,0,1,1,0,0,58,1,2,0,0,0,42,51,82.4,1,44,1,0,0
2021,16,0,1,0,0,1,0,1,0,19,0,0,1,5,1,15,17,88.2,3,16,0,1,1
2021,90,0,0,0,0,0,0,1,0,73,2,2,1,2,0,60,66,90.9,7,55,2,1,1
2021,90,0,0,0,0,4,1,1,0,48,0,0,0,4,0,26,41,63.4,7,35,2,3,2
2021,90,0,0,0,0,0,0,1,0,71,0,1,1,0,0,59,65,90.8,2,57,1,0,0
2021,90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,31,40,77.5,0,28,0,0,0
2021,90,1,0,1,1,3,1,0,0,47,0,0,1,5,0,24,36,66.7,3,22,1,4,3
2021,16,0,0,0,0,1,0,0,0,21,0,0,0,1,0,16,20,80.0,7,14,1,0,0
2021,90,1,0,0,0,5,1,0,0,80,4,2,3,6,0,47,66,71.2,4,52,4,8,7
2021,90,0,0,0,0,1,0,0,0,63,4,2,0,5,1,47,51,92.2,4,50,0,6,4
2021,90,0,0,0,0,0,0,0,0,53,1,2,2,2,1,36,43,83.7,4,38,3,3,2
2021,90,0,0,0,0,0,0,0,0,58,3,2,3,0,0,38,43,88.4,0,32,0,2,0
2021,89,0,0,0,0,1,0,0,0,31,0,0,0,0,0,19,23,82.6,1,21,3,3,2
2021,90,1,1,1,1,0,0,1,0,70,4,2,5,4,1,44,55,80.0,9,43,1,4,2
2021,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0,16,21,76.2,0,7,0,0,0
2021,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,33.3,0,3,0,0,0
2021,8,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2,3,66.7,0,2,0,0,0
2021,26,0,0,0,0,0,0,0,0,19,0,0,0,0,0,14,16,87.5,1,13,0,1,1
2021,90,0,0,0,0,1,0,0,0,57,0,0,0,1,1,41,50,82.0,0,39,0,0,0
2021,90,0,0,0,0,0,0,0,0,60,1,0,2,1,0,42,53,79.2,1,43,7,1,1
2021,90,1,0,0,0,2,1,0,0,33,0,0,0,4,1,25,28,89.3,5,28,2,2,1
2021,82,0,0,0,0,1,0,0,0,39,1,1,1,1,0,21,25,84.0,4,27,2,5,3
2021,90,0,0,0,0,1,1,1,0,80,4,2,3,0,0,59,70,84.3,5,51,1,2,2
2021,64,0,0,0,0,0,0,0,0,38,0,0,0,0,0,23,34,67.6,3,31,1,2,2
2021,90,0,0,0,0,0,0,0,0,63,2,3,2,0,0,41,46,89.1,2,38,0,0,0
2021,90,0,0,0,0,0,0,0,0,99,1,0,2,3,0,69,91,75.8,7,42,0,1,0
2021,90,0,0,0,0,1,1,0,0,87,1,0,0,2,0,60,82,73.2,7,46,8,0,0
2021,90,0,0,0,0,1,1,0,0,28,0,0,0,2,0,13,22,59.1,1,10,0,0,0
2021,90,0,0,0,0,2,0,0,0,67,6,2,2,2,0,44,52,84.6,4,30,1,1,1
2021,90,0,0,0,0,0,0,0,0,63,2,1,2,2,0,35,55,63.6,1,40,4,2,2
2021,90,0,0,0,0,1,0,0,0,69,0,2,0,0,0,43,62,69.4,1,39,0,0,0
2021,90,0,0,0,0,3,0,0,0,54,3,2,1,3,0,31,40,77.5,0,19,0,0,0
2021,90,0,0,0,0,0,0,0,0,81,1,2,2,0,0,48,68,70.6,1,25,0,0,0
2021,90,0,0,0,0,2,0,0,0,24,0,2,1,2,0,10,14,71.4,0,12,0,0,0
2021,90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,17,39,43.6,0,20,0,0,0
2021,90,0,0,0,0,0,0,1,0,85,1,4,2,2,0,47,74,63.5,4,30,0,0,0
2021,90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,11,33,33.3,0,22,0,1,1
2021,76,0,1,0,0,1,0,0,0,31,3,0,1,1,1,9,16,56.3,1,13,0,0,0
2021,90,1,0,0,0,1,1,0,0,49,0,0,5,0,0,16,33,48.5,1,28,4,2,2
2021,90,0,0,0,0,0,0,0,0,67,1,3,0,0,0,55,58,94.8,6,33,0,0,0
